Sim 3

Solar R: 0.256
Solar A: 0.5754
Solar T: 0.1686

WL	R	A	T	n(1)	mu_a(1)	mu_s(1)	g(1)	t(1)
particle1:si.txt
matrix1:water.txt
solar:am15.txt
photons:100000
start:0.25
end:2.5
interval:0.001

sim3
layer1
matrix1
t:500
particle1
d:0.5
vf:0.1
std:0.0625
