Sim 2

Solar R: 0.2544
Solar A: 0.5597
Solar T: 0.1859

WL	R	A	T	n(1)	mu_a(1)	mu_s(1)	g(1)	t(1)
1.22	0.4317	0.3229	0.2454	1.3237	0.0002	0.01	0.3123	500.0	
1.221	0.4286	0.3298	0.2416	1.3237	0.0002	0.0101	0.3144	500.0	
1.222	0.4283	0.3361	0.2356	1.3237	0.0002	0.0102	0.3165	500.0	
1.223	0.4234	0.3412	0.2353	1.3237	0.0003	0.0102	0.3186	500.0	
1.224	0.4204	0.3477	0.2319	1.3236	0.0003	0.0103	0.3206	500.0	
1.225	0.4183	0.3531	0.2287	1.3236	0.0003	0.0104	0.3225	500.0	
1.226	0.4196	0.358	0.2224	1.3236	0.0003	0.0105	0.3244	500.0	
1.227	0.417	0.364	0.2189	1.3236	0.0003	0.0106	0.3263	500.0	
1.228	0.4137	0.3703	0.216	1.3236	0.0003	0.0107	0.3281	500.0	
1.229	0.4129	0.3753	0.2118	1.3236	0.0003	0.0108	0.3298	500.0	
1.23	0.4113	0.3801	0.2086	1.3236	0.0003	0.0109	0.3315	500.0	
1.231	0.4093	0.3856	0.2051	1.3235	0.0003	0.011	0.3331	500.0	
1.232	0.4078	0.39	0.2022	1.3235	0.0003	0.0111	0.3346	500.0	
1.233	0.4073	0.3943	0.1985	1.3235	0.0003	0.0112	0.3361	500.0	
1.234	0.4038	0.4001	0.1962	1.3235	0.0003	0.0113	0.3375	500.0	
1.235	0.4037	0.4037	0.1927	1.3235	0.0003	0.0114	0.3389	500.0	
1.236	0.4039	0.4073	0.1888	1.3235	0.0003	0.0116	0.3401	500.0	
1.237	0.4029	0.4131	0.1839	1.3234	0.0003	0.0117	0.3414	500.0	
1.238	0.4003	0.4177	0.182	1.3234	0.0003	0.0118	0.3425	500.0	
1.239	0.4	0.4217	0.1783	1.3234	0.0004	0.0119	0.3436	500.0	
1.24	0.401	0.4259	0.1731	1.3234	0.0004	0.0121	0.3446	500.0	
1.241	0.3983	0.4299	0.1718	1.3234	0.0004	0.0122	0.3455	500.0	
1.242	0.3969	0.4342	0.1688	1.3234	0.0004	0.0123	0.3463	500.0	
1.243	0.3966	0.4377	0.1657	1.3234	0.0004	0.0125	0.3471	500.0	
1.244	0.3979	0.4409	0.1612	1.3233	0.0004	0.0126	0.3478	500.0	
1.245	0.3976	0.4447	0.1577	1.3233	0.0004	0.0128	0.3484	500.0	
1.246	0.3969	0.449	0.1541	1.3233	0.0004	0.0129	0.349	500.0	
1.247	0.395	0.4528	0.1522	1.3233	0.0004	0.0131	0.3494	500.0	
1.248	0.3953	0.4569	0.1478	1.3233	0.0004	0.0132	0.3498	500.0	
1.249	0.3955	0.4598	0.1447	1.3233	0.0004	0.0134	0.3501	500.0	
1.25	0.3969	0.4611	0.142	1.3232	0.0004	0.0136	0.3503	500.0	
1.251	0.3933	0.467	0.1397	1.3232	0.0004	0.0138	0.3504	500.0	
1.252	0.3958	0.4678	0.1364	1.3232	0.0004	0.0139	0.3504	500.0	
1.253	0.3939	0.4735	0.1326	1.3232	0.0004	0.0141	0.3503	500.0	
1.254	0.3933	0.4763	0.1304	1.3232	0.0004	0.0143	0.3502	500.0	
1.255	0.3942	0.4785	0.1273	1.3232	0.0005	0.0145	0.3499	500.0	
1.256	0.3959	0.4808	0.1232	1.3232	0.0005	0.0147	0.3496	500.0	
1.257	0.396	0.484	0.1199	1.3231	0.0005	0.0149	0.3492	500.0	
1.258	0.3974	0.4862	0.1164	1.3231	0.0005	0.0151	0.3487	500.0	
1.259	0.3974	0.4887	0.1139	1.3231	0.0005	0.0153	0.3481	500.0	
1.26	0.3988	0.4902	0.1111	1.3231	0.0005	0.0155	0.3474	500.0	
1.261	0.3995	0.4919	0.1086	1.3231	0.0005	0.0157	0.3466	500.0	
1.262	0.3978	0.4965	0.1058	1.3231	0.0005	0.0159	0.3457	500.0	
1.263	0.4002	0.4974	0.1024	1.3231	0.0005	0.0161	0.3447	500.0	
1.264	0.3993	0.5016	0.0991	1.323	0.0005	0.0163	0.3436	500.0	
1.265	0.4011	0.5023	0.0965	1.323	0.0005	0.0165	0.3424	500.0	
1.266	0.4023	0.5038	0.094	1.323	0.0005	0.0168	0.3412	500.0	
1.267	0.4009	0.5079	0.0913	1.323	0.0005	0.017	0.3398	500.0	
1.268	0.4016	0.5095	0.0889	1.323	0.0005	0.0172	0.3383	500.0	
1.269	0.406	0.5085	0.0854	1.323	0.0005	0.0174	0.3368	500.0	
1.27	0.4039	0.5122	0.0839	1.323	0.0005	0.0177	0.3352	500.0	
1.271	0.4033	0.5148	0.0818	1.3229	0.0006	0.0179	0.3334	500.0	
1.272	0.4039	0.516	0.0801	1.3229	0.0006	0.0181	0.3316	500.0	
1.273	0.4049	0.5185	0.0766	1.3229	0.0006	0.0183	0.3297	500.0	
1.274	0.4064	0.5195	0.0741	1.3229	0.0006	0.0185	0.3278	500.0	
1.275	0.4086	0.5189	0.0725	1.3229	0.0006	0.0187	0.3257	500.0	
1.276	0.4094	0.5207	0.0699	1.3229	0.0006	0.0189	0.3236	500.0	
1.277	0.4088	0.5225	0.0687	1.3228	0.0006	0.0191	0.3214	500.0	
1.278	0.4101	0.5235	0.0664	1.3228	0.0006	0.0193	0.3191	500.0	
1.279	0.4097	0.5258	0.0645	1.3228	0.0006	0.0195	0.3168	500.0	
1.28	0.4098	0.527	0.0631	1.3228	0.0006	0.0197	0.3144	500.0	
1.281	0.4103	0.528	0.0617	1.3228	0.0006	0.0198	0.312	500.0	
1.282	0.4118	0.5284	0.0597	1.3228	0.0006	0.02	0.3095	500.0	
1.283	0.4127	0.5296	0.0577	1.3228	0.0006	0.0201	0.307	500.0	
1.284	0.4113	0.5315	0.0572	1.3227	0.0006	0.0202	0.3044	500.0	
1.285	0.4101	0.5345	0.0554	1.3227	0.0006	0.0203	0.3018	500.0	
1.286	0.4103	0.5349	0.0547	1.3227	0.0006	0.0204	0.2992	500.0	
1.287	0.4114	0.5358	0.0528	1.3227	0.0006	0.0205	0.2965	500.0	
1.288	0.4107	0.5374	0.0519	1.3227	0.0007	0.0205	0.2939	500.0	
1.289	0.4098	0.5386	0.0516	1.3227	0.0007	0.0205	0.2912	500.0	
1.29	0.4085	0.5412	0.0503	1.3227	0.0007	0.0206	0.2886	500.0	
1.291	0.4085	0.5419	0.0496	1.3226	0.0007	0.0206	0.2859	500.0	
1.292	0.4066	0.5447	0.0486	1.3226	0.0007	0.0205	0.2833	500.0	
1.293	0.4076	0.5438	0.0487	1.3226	0.0007	0.0205	0.2807	500.0	
1.294	0.4055	0.5473	0.0473	1.3226	0.0007	0.0204	0.2781	500.0	
1.295	0.4071	0.5464	0.0465	1.3226	0.0007	0.0204	0.2756	500.0	
1.296	0.4027	0.5508	0.0465	1.3226	0.0007	0.0203	0.2731	500.0	
1.297	0.4034	0.5508	0.0458	1.3225	0.0007	0.0202	0.2707	500.0	
1.298	0.4014	0.5529	0.0457	1.3225	0.0007	0.0201	0.2683	500.0	
1.299	0.3985	0.5555	0.0461	1.3225	0.0007	0.0199	0.266	500.0	
1.3	0.3983	0.5561	0.0455	1.3225	0.0007	0.0198	0.2637	500.0	
1.301	0.3957	0.5586	0.0457	1.3225	0.0007	0.0196	0.2615	500.0	
1.302	0.3927	0.5616	0.0457	1.3225	0.0007	0.0195	0.2594	500.0	
1.303	0.3894	0.5652	0.0454	1.3225	0.0007	0.0193	0.2574	500.0	
1.304	0.3884	0.5664	0.0452	1.3224	0.0007	0.0191	0.2555	500.0	
1.305	0.386	0.5687	0.0453	1.3224	0.0008	0.0189	0.2536	500.0	
1.306	0.3829	0.5714	0.0456	1.3224	0.0008	0.0188	0.2519	500.0	
1.307	0.3816	0.5725	0.0459	1.3224	0.0008	0.0186	0.2502	500.0	
1.308	0.3789	0.5755	0.0456	1.3224	0.0008	0.0184	0.2486	500.0	
1.309	0.3773	0.5772	0.0454	1.3224	0.0008	0.0182	0.2471	500.0	
1.31	0.3749	0.5802	0.0449	1.3224	0.0008	0.018	0.2458	500.0	
1.311	0.3729	0.5813	0.0457	1.3223	0.0008	0.0178	0.2445	500.0	
1.312	0.3698	0.5836	0.0466	1.3223	0.0008	0.0176	0.2433	500.0	
1.313	0.3658	0.5872	0.047	1.3223	0.0008	0.0174	0.2422	500.0	
1.314	0.363	0.5903	0.0467	1.3223	0.0008	0.0172	0.2412	500.0	
1.315	0.3617	0.5908	0.0475	1.3223	0.0008	0.017	0.2402	500.0	
1.316	0.3593	0.5931	0.0476	1.3223	0.0008	0.0168	0.2394	500.0	
1.317	0.3564	0.5961	0.0475	1.3222	0.0008	0.0167	0.2386	500.0	
1.318	0.3545	0.5981	0.0474	1.3222	0.0008	0.0165	0.238	500.0	
1.319	0.35	0.6015	0.0485	1.3222	0.0008	0.0163	0.2374	500.0	
1.32	0.3495	0.6019	0.0486	1.3222	0.0008	0.0162	0.2369	500.0	
1.321	0.3485	0.6033	0.0482	1.3222	0.0008	0.016	0.2364	500.0	
1.322	0.3434	0.6071	0.0495	1.3222	0.0008	0.0158	0.2361	500.0	
1.323	0.341	0.609	0.05	1.3222	0.0008	0.0157	0.2358	500.0	
1.324	0.3392	0.6116	0.0493	1.3221	0.0009	0.0155	0.2355	500.0	
1.325	0.338	0.6125	0.0495	1.3221	0.0009	0.0154	0.2353	500.0	
1.326	0.3348	0.6157	0.0495	1.3221	0.0009	0.0153	0.2352	500.0	
1.327	0.3326	0.6171	0.0503	1.3221	0.0009	0.0151	0.2351	500.0	
1.328	0.3296	0.6192	0.0512	1.3221	0.0009	0.015	0.2351	500.0	
1.329	0.3278	0.6214	0.0508	1.3221	0.0009	0.0149	0.2351	500.0	
1.33	0.3251	0.6237	0.0512	1.322	0.0009	0.0148	0.2352	500.0	
1.331	0.3232	0.6253	0.0514	1.322	0.0009	0.0147	0.2353	500.0	
1.332	0.3222	0.6271	0.0508	1.322	0.0009	0.0146	0.2354	500.0	
1.333	0.3194	0.6293	0.0512	1.322	0.0009	0.0144	0.2356	500.0	
1.334	0.318	0.6304	0.0516	1.322	0.0009	0.0143	0.2357	500.0	
1.335	0.3154	0.6329	0.0518	1.322	0.0009	0.0143	0.236	500.0	
1.336	0.3139	0.6343	0.0517	1.322	0.0009	0.0142	0.2362	500.0	
1.337	0.3119	0.6367	0.0514	1.3219	0.0009	0.0141	0.2365	500.0	
1.338	0.3109	0.6377	0.0514	1.3219	0.0009	0.014	0.2367	500.0	
1.339	0.3089	0.6396	0.0515	1.3219	0.0009	0.0139	0.237	500.0	
1.34	0.309	0.6385	0.0526	1.3219	0.0009	0.0138	0.2373	500.0	
1.341	0.306	0.6422	0.0517	1.3219	0.0009	0.0138	0.2376	500.0	
1.342	0.3027	0.6453	0.052	1.3219	0.001	0.0137	0.238	500.0	
1.343	0.3009	0.6466	0.0526	1.3219	0.001	0.0136	0.2383	500.0	
1.344	0.2995	0.6474	0.0531	1.3218	0.001	0.0136	0.2386	500.0	
1.345	0.2988	0.6496	0.0516	1.3218	0.001	0.0135	0.239	500.0	
1.346	0.2969	0.6512	0.0519	1.3218	0.001	0.0135	0.2393	500.0	
1.347	0.2981	0.6503	0.0515	1.3218	0.001	0.0134	0.2396	500.0	
1.348	0.2948	0.6534	0.0518	1.3218	0.001	0.0134	0.24	500.0	
1.349	0.2925	0.6549	0.0526	1.3218	0.001	0.0133	0.2403	500.0	
1.35	0.2911	0.6566	0.0523	1.3218	0.001	0.0133	0.2406	500.0	
1.351	0.2911	0.6575	0.0514	1.3217	0.001	0.0132	0.241	500.0	
1.352	0.288	0.6601	0.0519	1.3217	0.001	0.0132	0.2413	500.0	
1.353	0.2881	0.66	0.0519	1.3217	0.001	0.0131	0.2416	500.0	
1.354	0.2868	0.6612	0.052	1.3217	0.001	0.0131	0.2419	500.0	
1.355	0.2871	0.6605	0.0524	1.3217	0.001	0.0131	0.2422	500.0	
1.356	0.2841	0.6645	0.0514	1.3217	0.001	0.013	0.2425	500.0	
1.357	0.2833	0.6655	0.0512	1.3216	0.001	0.013	0.2428	500.0	
1.358	0.2832	0.6657	0.051	1.3216	0.001	0.013	0.243	500.0	
1.359	0.2812	0.6677	0.0511	1.3216	0.001	0.0129	0.2433	500.0	
1.36	0.2805	0.6687	0.0508	1.3216	0.001	0.0129	0.2436	500.0	
1.361	0.2795	0.6697	0.0508	1.3216	0.001	0.0129	0.2438	500.0	
1.362	0.2773	0.6723	0.0504	1.3216	0.0011	0.0129	0.244	500.0	
1.363	0.2775	0.6724	0.05	1.3216	0.0011	0.0129	0.2442	500.0	
1.364	0.2758	0.6742	0.05	1.3215	0.0011	0.0128	0.2444	500.0	
1.365	0.2748	0.6759	0.0494	1.3215	0.0011	0.0128	0.2446	500.0	
1.366	0.2751	0.6763	0.0486	1.3215	0.0011	0.0128	0.2448	500.0	
1.367	0.2743	0.6773	0.0484	1.3215	0.0011	0.0128	0.245	500.0	
1.368	0.2718	0.6791	0.0491	1.3215	0.0011	0.0128	0.2451	500.0	
1.369	0.2725	0.6783	0.0492	1.3215	0.0011	0.0127	0.2453	500.0	
1.37	0.2706	0.6805	0.0489	1.3214	0.0011	0.0127	0.2454	500.0	
1.371	0.2713	0.6804	0.0483	1.3214	0.0011	0.0127	0.2455	500.0	
1.372	0.269	0.6826	0.0484	1.3214	0.0011	0.0127	0.2456	500.0	
1.373	0.268	0.6837	0.0483	1.3214	0.0011	0.0127	0.2457	500.0	
1.374	0.2666	0.6857	0.0476	1.3214	0.0011	0.0127	0.2458	500.0	
1.375	0.2687	0.684	0.0473	1.3214	0.0011	0.0127	0.2459	500.0	
1.376	0.2659	0.6871	0.047	1.3214	0.0011	0.0127	0.2459	500.0	
1.377	0.2652	0.6872	0.0476	1.3213	0.0011	0.0126	0.246	500.0	
1.378	0.2633	0.6898	0.0469	1.3213	0.0011	0.0126	0.246	500.0	
1.379	0.2638	0.6895	0.0467	1.3213	0.0011	0.0126	0.2461	500.0	
1.38	0.2622	0.6909	0.0469	1.3213	0.0011	0.0126	0.2461	500.0	
1.381	0.2625	0.6916	0.0459	1.3213	0.0012	0.0126	0.2461	500.0	
1.382	0.2624	0.6915	0.0461	1.3213	0.0012	0.0126	0.2461	500.0	
1.383	0.2619	0.6929	0.0451	1.3213	0.0012	0.0126	0.246	500.0	
1.384	0.2601	0.6949	0.0451	1.3212	0.0012	0.0126	0.246	500.0	
1.385	0.2621	0.6928	0.0452	1.3212	0.0012	0.0126	0.246	500.0	
1.386	0.2601	0.6949	0.045	1.3212	0.0012	0.0126	0.2459	500.0	
1.387	0.2607	0.6952	0.0441	1.3212	0.0012	0.0126	0.2458	500.0	
1.388	0.2573	0.6983	0.0444	1.3212	0.0012	0.0126	0.2458	500.0	
1.389	0.2587	0.6971	0.0443	1.3212	0.0012	0.0126	0.2457	500.0	
1.39	0.2569	0.6991	0.044	1.3212	0.0012	0.0126	0.2456	500.0	
1.391	0.2565	0.7003	0.0431	1.3211	0.0012	0.0126	0.2455	500.0	
1.392	0.2573	0.7001	0.0426	1.3211	0.0012	0.0126	0.2454	500.0	
1.393	0.2552	0.7021	0.0428	1.3211	0.0012	0.0126	0.2452	500.0	
1.394	0.256	0.7012	0.0428	1.3211	0.0012	0.0126	0.2451	500.0	
1.395	0.2555	0.7015	0.043	1.3211	0.0012	0.0126	0.245	500.0	
1.396	0.2534	0.704	0.0426	1.3211	0.0012	0.0126	0.2448	500.0	
1.397	0.2538	0.7043	0.0418	1.321	0.0012	0.0126	0.2447	500.0	
1.398	0.2548	0.7037	0.0415	1.321	0.0012	0.0126	0.2445	500.0	
1.399	0.2527	0.7069	0.0404	1.321	0.0012	0.0126	0.2443	500.0	
1.4	0.2503	0.7088	0.0409	1.321	0.0012	0.0126	0.2442	500.0	
1.401	0.2516	0.7075	0.0409	1.321	0.0012	0.0126	0.244	500.0	
