Sim 1

Solar R: 0.2544
Solar A: 0.5598
Solar T: 0.1859

WL	R	A	T	n(1)	mu_a(1)	mu_s(1)	g(1)	t(1)
particle1:si.txt
matrix1:water.txt
solar:am15.txt
photons:100000
start:0.25
end:2.5
interval:0.001

sim1
layer1
matrix1
t:500
particle1
d:0.5
vf:0.1
std:0
